timestamp,J,Q,ET,wi,C_J,C_Qm,C_Qm_NP,d_f,F_14,F_75,F_218,F_352,F_1056
26-Feb-2021 03:00:00,0,0.0409631724550771,0,0.229398005887921,NaN,218.602168654975,307.390825473391,0.538733812352477,0,0.210907681112017,0.338450866232746,0.563974966999405,0.853758600359623
26-Feb-2021 06:00:00,0,0.0408133262644449,0,0.228893838308548,NaN,218.705599564527,307.546981341155,0.538787092636307,0,0.210760898231754,0.338287263029182,0.563831165557095,0.853653575931724
26-Feb-2021 09:00:00,0,0.040664553075474,0,0.228394676722839,NaN,218.808526272354,307.702302739205,0.538839700391439,0,0.21061564481192,0.33812533115649,0.563688801618181,0.853541452275818
26-Feb-2021 12:00:00,0,0.0405168404139027,0,0.227900450295807,NaN,218.910955813139,307.85680169009,0.538891646811347,0,0.210471897741684,0.337965045871531,0.563547854380746,0.853468531463867
26-Feb-2021 15:00:00,0,0.0403701760197357,0,0.227411089498979,NaN,219.012895084902,308.010489986399,0.538942942877874,0,0.21032963436764,0.337806382910983,0.563408303437039,0.853383024495013
26-Feb-2021 18:00:00,0,0.040224547842244,0,0.226926526080776,NaN,219.114350852284,308.163379196179,0.538993599364865,0,0.210188832482645,0.337649318479869,0.563270128764279,0.853300162084972
26-Feb-2021 21:00:00,0,0.0400799440351114,0,0.226446693037682,NaN,219.215329749734,308.315480668207,0.53904362684494,0,0.210049470314989,0.337493829240423,0.563133310715703,0.853216622852483
27-Feb-2021 00:00:00,0,0.0399363529517231,0,0.225971524586188,NaN,219.315838284605,308.466805537117,0.539093035692093,0,0.20991152651787,0.337339892301253,0.562997830011866,0.853153166736647
27-Feb-2021 03:00:00,0,0.0397937631405914,0,0.225500956135482,NaN,219.415882840159,308.617364728378,0.539141836086027,0,0.209774980159175,0.337187485206827,0.562863667732177,0.853080252641553
27-Feb-2021 06:00:00,0,0.0396521633409138,0,0.225034924260858,NaN,219.515469678501,308.76716896314,0.539190038019097,0,0.209639810711549,0.337036585927234,0.562730805306668,0.853023838104412
27-Feb-2021 09:00:00,0,0.0395115424782586,0,0.22457336667783,NaN,219.61460494341,308.916228762949,0.539237651297347,0,0.209505998042747,0.336887172848245,0.562599224507987,0.852968787061062
27-Feb-2021 12:00:00,0,0.039371889660374,0,0.224116222216925,NaN,219.713294663113,309.064554454329,0.539284685547627,0,0.209373522406259,0.336739224761641,0.562468907443605,0.852914255810664
